fecha	hora	real	programado	desviacion	porcentaje
2020-05-02	1	8007,9816217749	8429,30021618935	421,318594414449	4,99826300652173602700
2020-05-02	2	7692,9482202235	8137,74416545935	444,79594523585	5,46583839688382082900
2020-05-02	3	7424,4664993793	7838,21804570935	413,75154633005	5,27864297621240703900
2020-05-02	4	7268,0610881123	7788,34331039935	520,28222228705	6,68026821047225188300
2020-05-02	5	7203,2640429788	7709,23467107935	505,97062810055	6,56317584933123279100
2020-05-02	6	7180,8987003616	7695,43478195934	514,53608159774	6,68625095496857177600
2020-05-02	7	7263,6627631792	7670,09073317935	406,42797000015	5,29886782488791297300
2020-05-02	8	7236,70537039041	7848,53239860935	611,82702821894	7,79543228142050071700
2020-05-02	9	7455,73866154221	7862,61743078934	406,87876924713	5,17485141339609636700
2020-05-02	10	7741,5726013344	8110,21490351935	368,64230218495	4,54540732360841890100
2020-05-02	11	8050,85048893419	8454,49366783935	403,643178905159	4,77430340317843051200
2020-05-02	12	8321,7366163051	8645,23232281934	323,495706514241	3,74189720339110789100
2020-05-02	13	8444,3883172339	8752,12679236934	307,73847513544	3,51615650042622723000
2020-05-02	14	8557,2888843038	8859,53595265935	302,247068355549	3,41154514153559108600
2020-05-02	15	8537,0187522957	8901,70752032935	364,688768033649	4,09684060278084777500
2020-05-02	16	8470,5938906944	8741,06574918934	270,471858494941	3,09426637730101709600
2020-05-02	17	8393,3261797562	8640,66954728934	247,34336753314	2,86254862750461230900
2020-05-02	18	8606,0787898092	8671,95929122936	65,8805014201589	0,75969569514456870800
2020-05-02	19	9283,3919228295	9095,13882959934	-188,25309323016	-2,06982099731679351200
2020-05-02	20	9298,0232816872	9351,63245471935	53,6091730321514	0,57326005156561998700
2020-05-03	1	8133,904747505	8212,85462373935	78,9498762343492	0,96129640485956834000
2020-05-03	2	7781,2736571689	7840,96685242934	59,69319526044	0,76129891101306544900
2020-05-03	3	7487,759245121	7705,41119077934	217,65194565834	2,82466360677536102600
2020-05-03	4	7332,05987365	7500,56044345934	168,50056980934	2,24650639214935391900
2020-05-03	5	7274,237563097	7376,38823907934	102,15067598234	1,38483323642262091200
2020-05-03	6	7204,6232068053	7277,12116755934	72,4979607540408	0,99624506841014652100
2020-05-03	7	7210,6377065532	7269,96839690935	59,3306903561506	0,81610657869398164100
2020-05-03	8	7093,9506903141	7166,16376011935	72,2130698052497	1,00769494282456944700
2020-05-03	9	7073,69579064151	7107,44583155934	33,7500409178301	0,47485470473751750900
2020-05-03	10	7322,0417627306	7266,20288841934	-55,83887431126	-0,76847392191944367700
2020-05-03	11	7641,4418027391	7643,54577571934	2,10397298023963	0,02752613828680346300
2020-05-03	12	7842,001820864	7895,83899998934	53,8371791253394	0,68184241250881742100
2020-05-03	13	8083,9186762228	8076,76252962934	-7,15614659346011	-0,08860167136532762400
2020-05-03	14	8240,6653589141	8241,29480661934	0,629447705239727	0,007637728294031658665400
2020-05-03	15	8304,678452871	8277,33035072934	-27,3481021416592	-0,33039761593240600900
2020-05-03	16	8223,8119004653	8141,81613665934	-81,9957638059595	-1,00709427024230364700
2020-05-03	17	8280,5231558636	8215,32076395935	-65,2023919042513	-0,79366824227112949000
2020-05-03	18	8492,109062522	8344,42142097934	-147,68764154266	-1,76989672610910264200
2020-05-03	19	9195,9529850684	8695,24666784936	-500,706317219039	-5,75839118021112176300
2020-05-03	20	9333,9851648	9052,00636750934	-281,97879729066	-3,11509720433666111100
2020-05-04	1	8077,62594123389	8474,71187237935	397,08593114546	4,68553901448421310700
2020-05-04	2	7752,261578944	8380,86273205935	628,60115311535	7,50043489807748938000
2020-05-04	3	7499,8282478414	7516,94971246935	17,1214646279495	0,22777144031638101700
2020-05-04	4	7413,099162431	7382,82716173934	-30,2720006916597	-0,41003263422636916200
2020-05-04	5	7385,1421087177	7339,11632964935	-46,0257790683499	-0,62712971154865084900
2020-05-04	6	7380,9767626508	7392,50509572935	11,5283330785496	0,15594623107137954800
2020-05-04	7	7589,2541995481	7587,31639415935	-1,93780538874944	-0,02554006302203432200
2020-05-04	8	7788,5820038595	7870,78670175935	82,2046978998496	1,04442797162162273400
2020-05-04	9	8266,2509565979	8228,91293544935	-37,3380211485492	-0,45374184222682277100
2020-05-04	10	8738,9980006141	8641,53344670935	-97,4645539047488	-1,12786179103273371000
2020-05-04	11	9062,9551428868	9023,61870820935	-39,3364346774506	-0,43592749150253641000
2020-05-04	12	9175,5798387215	9162,44791555935	-13,1319231621492	-0,14332330489812690100
2020-05-04	13	9323,74141806651	9317,83360810935	-5,90780995715977	-0,06340325665418813700
2020-05-04	14	9521,8038622597	9410,07484299935	-111,72901926035	-1,18733401300703892500
2020-05-04	15	9506,6663041221	9483,09171244934	-23,5745916727592	-0,24859605271781387700
2020-05-04	16	9472,6203387383	9430,82829625934	-41,792042478959	-0,44314286260026033800
2020-05-04	17	9467,4980915894	9334,50409205935	-132,99399953005	-1,42475698996355859900
2020-05-04	18	9457,833745378	9102,49878083935	-355,33496453865	-3,90370790586235297100
2020-05-04	19	9816,867591733	9383,51750418934	-433,35008754366	-4,61820513842690318300
2020-05-04	20	9892,2385356862	9689,75493752935	-202,48359815685	-2,08966686425279558600
2020-05-05	1	8493,4563935546	8453,71055161935	-39,7458419352497	-0,47015853798822326300
2020-05-05	2	8156,3187986497	8143,82278015935	-12,4960184903493	-0,15344168000307087600
2020-05-05	3	7915,3562618638	7888,18080473935	-27,1754571244501	-0,34450854762510811300
2020-05-05	4	7807,8170193444	7787,77859815935	-20,0384211850505	-0,25730599467461238300
2020-05-05	5	7750,4841502608	7777,73630165934	27,2521513985403	0,35038667218283286100
2020-05-05	6	7740,2366942886	7747,87836015934	7,64166587074033	0,09862914097922381800
2020-05-05	7	7893,5518235761	7920,96013376934	27,4083101932401	0,34602257466731287100
2020-05-05	8	7996,4520966736	8010,14993625935	13,6978395857504	0,17100603228092802900
2020-05-05	9	8353,255320015	8404,83871414935	51,5833941343499	0,61373449138899546900
2020-05-05	10	8824,6477076463	8805,30562353935	-19,3420841069492	-0,21966397231280341600
2020-05-05	11	8975,2163904031	9093,17661856934	117,960228166239	1,29723894205849131100
2020-05-05	12	9070,3580522191	9230,90393095935	160,545878740249	1,73922164005842683700
2020-05-05	13	9122,7479248645	9300,51146945934	177,76354459484	1,91133084646552026000
2020-05-05	14	9211,0353987356	9322,87172181936	111,83632308376	1,19959092456476621500
2020-05-05	15	9199,2371722999	9370,33691148935	171,099739189451	1,82597211611098713700
2020-05-05	16	9161,522619131	9269,40847096935	107,885851838351	1,16389144114466689700
2020-05-05	17	9112,1510962527	9271,44366996935	159,29257371665	1,71809892166638809200
2020-05-05	18	9036,0762945342	9138,37972963937	102,30343510517	1,11949205583304453300
2020-05-05	19	9538,7821005812	9467,11569298935	-71,6664075918507	-0,75700361034904827000
2020-05-05	20	9757,5935430771	9712,60510396935	-44,9884391077503	-0,46319641976759060200
2020-05-06	1	8564,9141341916	8320,56839597934	-244,34573821226	-2,93664719264050036600
2020-05-06	2	8155,4383532904	8123,01233043935	-32,4260228510502	-0,39918716766611594200
2020-05-06	3	7908,1919542894	7865,10741891935	-43,0845353700506	-0,54779334947685086800
2020-05-06	4	7756,1600514999	7758,56382082935	2,40376932945037	0,03098214289346942000
2020-05-06	5	7700,3148625446	7697,15272745935	-3,16213508525016	-0,04108188049808785300
2020-05-06	6	7754,6183370294	7717,90198539935	-36,7163516300498	-0,47572969570628686200
2020-05-06	7	7912,5932459896	7989,67948273934	77,0862367497393	0,96482264296426478700
2020-05-06	8	7908,6839573385	8193,23785979934	284,55390246084	3,47303358367053424200
